IdCFC;Placa;AnoFabricação;Categoria;PessoasComDeficiência;CodMarca;Marca
0000641151;GBC4D11;2022;A - Moto;Não;41707;JTZ/DK150
0000641151;GBN6280;2015;A - Moto;Não;20605;JTA/SUZUKI GSR125 S
0000641151;GJW7B86;2017;A - Moto;Não;41706;JTZ/CHOPPER RC
0037120122;FUV6677;2018;A - Moto;Não;41703;JTZ/LINDY 125
0037120122;GKF4449;2016;A - Moto;Não;2895;HONDA/CG 125I FAN
0003220045;BVG7857;2018;A - Moto;Não;2898;HONDA/CG 160 START
0003220045;ECO6757;2018;A - Moto;Não;2898;HONDA/CG 160 START
0003220045;EDJ8884;2019;A - Moto;Não;2898;HONDA/CG 160 START
0003220108;EBI7555;2018;A - Moto;Não;2898;HONDA/CG 160 START
0003220108;EQJ1921;2018;A - Moto;Não;2898;HONDA/CG 160 START
0003220108;FWT6D08;2021;A - Moto;Não;2898;HONDA/CG 160 START
0032500122;GCK8719;2015;A - Moto;Não;20605;JTA/SUZUKI GSR125 S
0032500122;GJZ6740;2016;A - Moto;Não;18407;JTA-SUZUKI/GS120
0000432082;GGF8886;2015;A - Moto;Não;9621;YAMAHA/YBR125 FACTOR K1
0000432082;GGW1A29;2016;A - Moto;Não;2895;HONDA/CG 125I FAN
0000430444;BXZ9880;2018;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000430444;FZX6C98;2017;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000430444;LUN9G33;2019;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0001871662;GAB4358;2018;A - Moto;Não;2895;HONDA/CG 125I FAN
0001871662;GGA0966;2017;A - Moto;Não;2898;HONDA/CG 160 START
0001841662;EFP0807;2018;A - Moto;Não;41707;JTZ/DK150
0001841662;FIY7B47;2016;A - Moto;Não;2898;HONDA/CG 160 START
0001841662;GHW4G35;2021;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000160269;ELF2098;2019;A - Moto;Não;41900;HONDA/CG 160 FAN
0000160269;FKQ4919;2018;A - Moto;Não;2898;HONDA/CG 160 START
0000911767;BYJ3J97;2020;A - Moto;Não;41707;JTZ/DK150
0000911767;ELH4680;2018;A - Moto;Não;2895;HONDA/CG 125I FAN
0000911767;GBP4420;2015;A - Moto;Não;2844;HONDA/CG 125 FAN KS
0003370045;FUO9C75;2022;A - Moto;Não;41900;HONDA/CG 160 FAN
0003370045;FVE7272;2017;A - Moto;Não;2895;HONDA/CG 125I FAN
0003370045;FVO9515;2017;A - Moto;Não;2895;HONDA/CG 125I FAN
0000101487;FOT7A62;2019;A - Moto;Não;41708;JTZ/CHOPPER RL
0000101487;FTI2677;2017;A - Moto;Não;2898;HONDA/CG 160 START
0000370899;BCC2782;2018;A - Moto;Não;41900;HONDA/CG 160 FAN
0000370899;FZV0D64;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000370899;GEI2330;2016;A - Moto;Não;2892;HONDA/CG 160 FAN ESDI
0001360031;FJI9209;2017;A - Moto;Não;2898;HONDA/CG 160 START
0001360031;FSJ3B47;2021;A - Moto;Não;2898;HONDA/CG 160 START
0001360031;GHC5130;2016;A - Moto;Não;19421;TRAXX/JL50 Q2
0000072110;EMA0C58;2021;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000072110;FJO3659;2018;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000072110;GBG4110;2015;A - Moto;Não;9627;YAMAHA/YBR125 FACTOR ED
0026981515;CFC3F52;2017;A - Moto;Não;2895;HONDA/CG 125I FAN
0026981515;FPT0A12;2019;A - Moto;Não;2898;HONDA/CG 160 START
0026981515;FPT0A82;2019;A - Moto;Não;2898;HONDA/CG 160 START
0026981515;FPT0B61;2021;A - Moto;Não;2898;HONDA/CG 160 START
0026981515;FPT0B62;2021;A - Moto;Não;2898;HONDA/CG 160 START
0026981515;FPT0D64;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000400626;EYY0C58;2020;A - Moto;Não;2898;HONDA/CG 160 START
0000400626;GHL2E07;2020;A - Moto;Não;2898;HONDA/CG 160 START
0000252117;BVT4H20;2018;A - Moto;Não;41707;JTZ/DK150
0000252117;ERA2503;2019;A - Moto;Não;41707;JTZ/DK150
0003460045;GDK0969;2016;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0003460045;GFD5238;2017;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0003070157;FTY1F87;2022;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0003070157;GBR9848;2017;A - Moto;Não;3505;HONDA/PCX 150
0003070157;GFN1D67;2021;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000850010;ENZ1B57;2020;A - Moto;Não;41707;JTZ/DK150
0000850010;ENZ1B67;2020;A - Moto;Não;41707;JTZ/DK150
0001510136;DRC8D67;2022;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0001510136;FDF8558;2016;A - Moto;Não;2898;HONDA/CG 160 START
0001510136;GHX7970;2016;A - Moto;Não;2898;HONDA/CG 160 START
0000131613;CRA3009;2018;A - Moto;Não;2898;HONDA/CG 160 START
0000131613;EEG7280;2018;A - Moto;Não;2898;HONDA/CG 160 START
0000131613;GGU9H37;2022;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0035200122;EPJ8679;2019;A - Moto;Não;41900;HONDA/CG 160 FAN
0035200122;FUK0F87;2021;A - Moto;Não;2898;HONDA/CG 160 START
0035200122;GAW0457;2016;A - Moto;Não;2895;HONDA/CG 125I FAN
0001390661;FAX3852;2018;A - Moto;Não;2898;HONDA/CG 160 START
0001390661;FJV5C83;2021;A - Moto;Não;41707;JTZ/DK150
0001330206;BYW1A26;2021;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0001330206;FXW2B86;2022;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0001330206;GFX8E62;2021;A - Moto;Não;24706;YAMAHA/NEO 125
0001330164;EOX2A57;2022;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0001330164;FJQ4132;2017;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0001330164;FKG6A29;2020;A - Moto;Não;41709;JTZ/CHOPPER RH
0001330164;GCG7147;2017;A - Moto;Não;24706;YAMAHA/NEO 125
0012371690;DCH5I29;2019;A - Moto;Não;2898;HONDA/CG 160 START
0012371690;FPF1299;2017;A - Moto;Não;9634;YAMAHA/YBR150 FACTOR E
0000460416;FXF8538;2017;A - Moto;Não;2898;HONDA/CG 160 START
0000281977;DLL6640;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000281977;FCQ8237;2015;A - Moto;Não;2886;HONDA/CG150 START
0000281977;FIG0J84;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000310731;FPW6392;2016;A - Moto;Não;2898;HONDA/CG 160 START
0000310731;GJF5230;2015;A - Moto;Não;2853;HONDA/CG 150 TITAN EX
0000191340;FXU7A74;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000191340;GGK6257;2017;A - Moto;Não;2898;HONDA/CG 160 START
0026710122;EUL6600;2018;A - Moto;Não;2898;HONDA/CG 160 START
0026710122;EZZ5610;2019;A - Moto;Não;4889;HONDA/ELITE 125
0004331018;FIX6730;2015;A - Moto;Não;2863;HONDA/CG150 FAN ESDI
0004331018;FON4A99;2018;A - Moto;Não;2773;HONDA/CB 500F
0004331018;FWC7I57;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000130717;CTT1350;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000130717;EUA1170;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000370570;ECU4D20;2020;A - Moto;Não;41707;JTZ/DK150
0000581767;FVS5980;2014;A - Moto;Não;2863;HONDA/CG150 FAN ESDI
0000581767;GJS8909;2017;A - Moto;Não;2892;HONDA/CG 160 FAN ESDI
0000610094;EMW4D79;2020;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000610094;EOA8D22;2020;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000610094;FAE0968;2017;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000610094;FPG4I17;2022;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000610094;FZF1688;2016;A - Moto;Não;9634;YAMAHA/YBR150 FACTOR E
0000610094;FZX7D87;2020;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000610094;GBG0870;2015;A - Moto;Não;9628;YAMAHA/YBR125 FACTOR E
0000610094;GDC2799;2016;A - Moto;Não;9634;YAMAHA/YBR150 FACTOR E
0000610094;GHN7680;2016;A - Moto;Não;40800;YAMAHA/NMAX
0000042257;CCU6F88;2020;A - Moto;Não;2898;HONDA/CG 160 START
0000042257;GCO8850;2015;A - Moto;Não;2886;HONDA/CG150 START
0004811018;GFV1C29;2017;A - Moto;Não;2898;HONDA/CG 160 START
0000251690;EPW4433;2019;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000251690;GCG4F02;2021;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000251690;GJJ9739;2017;A - Moto;Não;9634;YAMAHA/YBR150 FACTOR E
0032380122;GIP2208;2017;A - Moto;Não;2898;HONDA/CG 160 START
0032380122;GIP5E71;2020;A - Moto;Não;2898;HONDA/CG 160 START
0000400997;DOT5C01;2019;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000400997;EUY1711;2019;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000400997;GDA1629;2017;A - Moto;Sim;24706;YAMAHA/NEO 125
0000102208;CKU7B30;2020;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000102208;FAX7630;2014;A - Moto;Não;9627;YAMAHA/YBR125 FACTOR ED
0000102208;GBS0580;2015;A - Moto;Não;9627;YAMAHA/YBR125 FACTOR ED
0000820073;FOI2A44;2018;A - Moto;Não;41707;JTZ/DK150
0000820073;FWO5280;2015;A - Moto;Não;20714;JTA-SUZUKI/GSR150I
0000280297;FTZ8D04;2015;A - Moto;Não;2886;HONDA/CG150 START
0000280297;GDP1089;2018;A - Moto;Não;2898;HONDA/CG 160 START
0000280297;GFR9060;2016;A - Moto;Não;2898;HONDA/CG 160 START
0000280297;GGK4340;2016;A - Moto;Não;2898;HONDA/CG 160 START
0001091669;BXA5830;2019;A - Moto;Não;2898;HONDA/CG 160 START
0001091669;EGX4I87;2021;A - Moto;Não;2898;HONDA/CG 160 START
0001091669;FBE0371;2018;A - Moto;Não;2895;HONDA/CG 125I FAN
0001091669;GIP8325;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000310346;FIM2698;2014;A - Moto;Não;2843;HONDA/CG 125 FAN ES
0000310346;FYN8A97;2020;A - Moto;Não;2898;HONDA/CG 160 START
0000310346;GCT5358;2017;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000310346;GFQ0822;2019;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0002111081;FSC9879;2017;A - Moto;Não;2895;HONDA/CG 125I FAN
0000940395;CLJ4J46;2020;A - Moto;Não;2898;HONDA/CG 160 START
0000940395;FHQ0799;2014;A - Moto;Não;2863;HONDA/CG150 FAN ESDI
0000940395;FML5H07;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000940395;FVF6595;2014;A - Moto;Não;2863;HONDA/CG150 FAN ESDI
0000940395;GAH4442;2015;A - Moto;Não;2886;HONDA/CG150 START
0000940395;GBY5105;2015;A - Moto;Não;2886;HONDA/CG150 START
0000940395;GHH4H62;2020;A - Moto;Não;2898;HONDA/CG 160 START
0000400444;DNO9279;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000400444;EJK4429;2019;A - Moto;Não;2898;HONDA/CG 160 START
0034330122;GAB4G38;2020;A - Moto;Sim;3511;HONDA/PCX 150 DLX ABS
0034330122;GDT5I22;2020;A - Moto;Não;41900;HONDA/CG 160 FAN
0034360122;GBC1F07;2018;A - Moto;Não;41709;JTZ/CHOPPER RH
0034360122;GED6C98;2017;A - Moto;Não;41702;JTZ/CHOPPER R
0003340045;DAH3C07;2022;A - Moto;Não;41900;HONDA/CG 160 FAN
0003340045;EZY1850;2018;A - Moto;Não;2898;HONDA/CG 160 START
0003340045;GJU7895;2017;A - Moto;Não;2898;HONDA/CG 160 START
0000371690;BYX2556;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000371690;EZP3881;2019;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000371690;FBR0304;2015;A - Moto;Não;2886;HONDA/CG150 START
0034210122;EHK1677;2018;A - Moto;Não;2898;HONDA/CG 160 START
0034210122;ENI9E17;2022;A - Moto;Não;2898;HONDA/CG 160 START
0034210122;FVD1478;2015;A - Moto;Não;2863;HONDA/CG150 FAN ESDI
0034210122;FWU5B96;2021;A - Moto;Não;2898;HONDA/CG 160 START
0001090073;FYX1114;2018;A - Moto;Não;41900;HONDA/CG 160 FAN
0000581074;BZF6I92;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000581074;DSV4G84;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000581074;EJZ6A88;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000581074;FEA5E73;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000581074;FPS4C77;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000581074;GCW9G05;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000581074;GDG5H16;2021;A - Moto;Não;2898;HONDA/CG 160 START
0034330122;DOD4502;2019;A - Moto;Não;41900;HONDA/CG 160 FAN
0002920535;FZB3E64;2017;A - Moto;Não;2898;HONDA/CG 160 START
0002920535;GBR4A01;2017;A - Moto;Não;2898;HONDA/CG 160 START
0002890535;EOB3346;2018;A - Moto;Não;41707;JTZ/DK150
0002890535;GCG0276;2015;A - Moto;Não;2886;HONDA/CG150 START
0000191788;EHM0B98;2021;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000191788;FJG4D15;2022;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000191788;FZJ7G56;2021;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0004300101;DOR0680;2018;A - Moto;Não;41707;JTZ/DK150
0004300101;FZQ4755;2018;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0004300101;GGQ4997;2017;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0003040157;GAU0790;2015;A - Moto;Não;2844;HONDA/CG 125 FAN KS
0003040157;GDE0F79;2017;A - Moto;Não;2895;HONDA/CG 125I FAN
0037930122;FZT0895;2018;A - Moto;Não;41710;JTZ/DK150C
0037930122;FZZ5473;2018;A - Moto;Não;41710;JTZ/DK150C
0000042348;DWS8I72;2021;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000042348;FOV1290;2015;A - Moto;Não;9627;YAMAHA/YBR125 FACTOR ED
0000042348;FUT6561;2017;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000251130;CQI0738;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000251130;EOE3509;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000251130;FUH5637;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000461032;EFC1272;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000461032;EKU5E85;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000461032;FGL3009;2018;A - Moto;Não;2898;HONDA/CG 160 START
0000461032;FGL5558;2014;A - Moto;Não;2863;HONDA/CG150 FAN ESDI
0000461032;GFI7C74;2020;A - Moto;Não;2898;HONDA/CG 160 START
0000850710;BTZ2325;2018;A - Moto;Sim;41703;JTZ/LINDY 125
0000850710;BZK3F88;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000850710;CUH9C76;2022;A - Moto;Não;2898;HONDA/CG 160 START
0000850710;FUA4F84;2022;A - Moto;Não;2898;HONDA/CG 160 START
0000850710;FXW2882;2016;A - Moto;Não;2898;HONDA/CG 160 START
0000850710;GCJ0096;2017;A - Moto;Não;2898;HONDA/CG 160 START
0000850710;GGN0245;2016;A - Moto;Não;2898;HONDA/CG 160 START
0000850710;GGZ9E42;2022;A - Moto;Não;2898;HONDA/CG 160 START
0000850710;GHB1444;2017;A - Moto;Não;2898;HONDA/CG 160 START
0000850710;GIJ8720;2016;A - Moto;Não;2898;HONDA/CG 160 START
0000190185;CQU0596;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000190185;DMV2550;2018;A - Moto;Não;2898;HONDA/CG 160 START
0001090031;FYZ7029;2018;A - Moto;Não;2898;HONDA/CG 160 START
0001090031;GJH3479;2017;A - Moto;Não;2898;HONDA/CG 160 START
0004271018;FAA9392;2018;A - Moto;Não;2895;HONDA/CG 125I FAN
0004271018;FWB6269;2018;A - Moto;Não;2895;HONDA/CG 125I FAN
0026560122;DEZ3960;2019;A - Moto;Não;2898;HONDA/CG 160 START
0026560122;EJE3G69;2020;A - Moto;Não;2898;HONDA/CG 160 START
0026560122;FTO7954;2014;A - Moto;Não;2844;HONDA/CG 125 FAN KS
0002110143;FQA1G87;2021;A - Moto;Não;2898;HONDA/CG 160 START
0002110143;FQQ2D97;2021;A - Moto;Não;2898;HONDA/CG 160 START
0002110143;GFW0J08;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000221844;BLS0971;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000221844;BPZ5128;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000221844;FXB6986;2015;A - Moto;Não;9627;YAMAHA/YBR125 FACTOR ED
0000221844;GIV5969;2017;A - Moto;Não;2898;HONDA/CG 160 START
0000671088;ECD4848;2019;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000671088;GJO9410;2017;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000581767;FNX9I29;2020;A - Moto;Não;41900;HONDA/CG 160 FAN
0000581767;FOP9H72;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000581767;FUL0656;2016;A - Moto;Não;2892;HONDA/CG 160 FAN ESDI
0003400101;EQB5E59;2020;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0003400101;GAN4469;2017;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0031510122;FPL5069;2017;A - Moto;Não;3507;HONDA/PCX 150 DLX
0031510122;GAT3820;2015;A - Moto;Não;2893;HONDA/CG 160 TITAN EX
0031510122;GFM9H28;2021;A - Moto;Não;41708;JTZ/CHOPPER RL
0032140122;CFZ3J51;2022;A - Moto;Não;41900;HONDA/CG 160 FAN
0032140122;FQL6774;2014;A - Moto;Não;10604;YAMAHA/LANDER XTZ250
0032140122;FUV4648;2014;A - Moto;Não;9627;YAMAHA/YBR125 FACTOR ED
0032110122;GAD0879;2018;A - Moto;Não;41900;HONDA/CG 160 FAN
0000371046;BPB6359;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000371046;BXZ7293;2019;A - Moto;Não;2898;HONDA/CG 160 START
0001540087;ETJ4679;2019;A - Moto;Não;2898;HONDA/CG 160 START
0001540087;FVK7657;2015;A - Moto;Não;2863;HONDA/CG150 FAN ESDI
0032200122;EVA4B51;2021;A - Moto;Não;41900;HONDA/CG 160 FAN
0032200122;GDP0D24;2018;A - Moto;Não;41708;JTZ/CHOPPER RL
0031870122;FAI7330;2014;A - Moto;Não;2886;HONDA/CG150 START
0031870122;FHX6299;2014;A - Moto;Não;2844;HONDA/CG 125 FAN KS
0031870122;GBQ0040;2015;A - Moto;Não;2844;HONDA/CG 125 FAN KS
0000520577;GJS0535;2018;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000520577;GKD2919;2018;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000611151;CUL4940;2019;A - Moto;Não;41715;JTZ/DK150S FI
0000611151;FCQ5898;2017;A - Moto;Não;41706;JTZ/CHOPPER RC
0000611151;GFB5349;2017;A - Moto;Não;41706;JTZ/CHOPPER RC
0000611151;GIB5A28;2021;A - Moto;Não;41707;JTZ/DK150
0032320122;FQV0838;2018;A - Moto;Não;41707;JTZ/DK150
0032320122;GAL7D99;2020;A - Moto;Não;2898;HONDA/CG 160 START
0032320122;GGF9579;2018;A - Moto;Não;41707;JTZ/DK150
0000280542;CUI1E29;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000280542;EOO7J08;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000160892;FWN4E75;2022;A - Moto;Não;2898;HONDA/CG 160 START
0000160892;FXB8B72;2022;A - Moto;Não;2898;HONDA/CG 160 START
0032290122;EZE7210;2019;A - Moto;Não;2898;HONDA/CG 160 START
0032290122;FNZ5372;2018;A - Moto;Não;2898;HONDA/CG 160 START
0000132047;BRQ2179;2018;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000132047;FTQ8709;2017;A - Moto;Não;2898;HONDA/CG 160 START
0000132047;GFO6I85;2022;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000132047;GGI8439;2017;A - Moto;Não;2898;HONDA/CG 160 START
0004811018;EIC4451;2018;A - Moto;Não;2895;HONDA/CG 125I FAN
0000552082;GCY0133;2017;A - Moto;Não;2898;HONDA/CG 160 START
0000522082;CEJ8B39;2020;A - Moto;Não;2898;HONDA/CG 160 START
0000522082;CMU0790;2019;A - Moto;Não;2898;HONDA/CG 160 START
0034270122;FMN9905;2018;A - Moto;Não;2898;HONDA/CG 160 START
0034270122;GCY2E58;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000192117;ELE9583;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000192117;FVY6199;2017;A - Moto;Não;2898;HONDA/CG 160 START
0034150122;FFL0979;2016;A - Moto;Não;18407;JTA-SUZUKI/GS120
0034150122;FGL5456;2016;A - Moto;Não;18407;JTA-SUZUKI/GS120
0000880913;FCC0J66;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000880913;FCH6I09;2018;A - Moto;Não;41900;HONDA/CG 160 FAN
0000880913;FVU7I59;2017;A - Moto;Não;2898;HONDA/CG 160 START
0000880913;FZR7209;2018;A - Moto;Não;2898;HONDA/CG 160 START
0000880913;GBU1A55;2020;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000670227;ECZ9399;2019;A - Moto;Não;41900;HONDA/CG 160 FAN
0000670227;FJG4646;2015;A - Moto;Não;2886;HONDA/CG150 START
0003250703;GDL5877;2017;A - Moto;Não;41900;HONDA/CG 160 FAN
0003250703;GJQ3559;2017;A - Moto;Não;41900;HONDA/CG 160 FAN
0001330031;BXO2C41;2021;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0001330031;BYI5B47;2019;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0001330031;GAS3409;2016;A - Moto;Não;2886;HONDA/CG150 START
0001330031;GBM3067;2015;A - Moto;Não;9627;YAMAHA/YBR125 FACTOR ED
0001330031;GIK0C48;2018;A - Moto;Não;2898;HONDA/CG 160 START
0000370654;ESP8550;2018;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000370654;FKB0E89;2019;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000370654;GJY5J38;2021;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000791151;FPT9G99;2018;A - Moto;Não;41708;JTZ/CHOPPER RL
0000791151;GIO3379;2018;A - Moto;Não;41707;JTZ/DK150
0000552082;CST7279;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000220612;FMX4C14;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000220612;GDB2770;2016;A - Moto;Não;2898;HONDA/CG 160 START
0000250640;EMT1369;2019;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000250640;FRO8232;2018;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0000761753;FCW2870;2015;A - Moto;Não;2844;HONDA/CG 125 FAN KS
0000761753;FNW3559;2018;A - Moto;Não;2895;HONDA/CG 125I FAN
0000761753;FPU2I19;2018;A - Moto;Não;2895;HONDA/CG 125I FAN
0000971655;FCP0922;2014;A - Moto;Não;2886;HONDA/CG150 START
0000971655;FWQ8J35;2022;A - Moto;Não;2898;HONDA/CG 160 START
0000971655;FXL2577;2014;A - Moto;Não;2886;HONDA/CG150 START
0000971655;GAC1H14;2020;A - Moto;Não;2898;HONDA/CG 160 START
0000971655;GGL7657;2018;A - Moto;Não;2898;HONDA/CG 160 START
0000820080;FUJ2776;2014;A - Moto;Não;2843;HONDA/CG 125 FAN ES
0000820080;FUW7G55;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000820080;GCD0280;2015;A - Moto;Não;2886;HONDA/CG150 START
0002171662;FQX2641;2015;A - Moto;Não;20605;JTA/SUZUKI GSR125 S
0002171662;FSC8B47;2021;A - Moto;Não;41900;HONDA/CG 160 FAN
0002171662;FYQ5F53;2021;A - Moto;Não;41900;HONDA/CG 160 FAN
0000130787;EBT4C89;2020;A - Moto;Não;41900;HONDA/CG 160 FAN
0000130787;FAT8104;2016;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000130787;FRP8507;2017;A - Moto;Não;2898;HONDA/CG 160 START
0000130787;FUO6920;2014;A - Moto;Não;9627;YAMAHA/YBR125 FACTOR ED
0000130787;FYU0J41;2021;A - Moto;Não;41708;JTZ/CHOPPER RL
0044411690;EUK3G80;2018;A - Moto;Não;9639;YAMAHA/YBR125I FACTOR ED
0044411690;GAZ0H12;2020;A - Moto;Não;41900;HONDA/CG 160 FAN
0000132103;FYK8005;2017;A - Moto;Não;2898;HONDA/CG 160 START
0000132103;GIS9606;2017;A - Moto;Não;2898;HONDA/CG 160 START
0000940248;CUC3B59;2021;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000940248;ETH5J87;2022;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000940248;FNP7050;2015;A - Moto;Não;9627;YAMAHA/YBR125 FACTOR ED
0000940248;GDY8C15;2022;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000940248;GIU3799;2017;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000881970;GAE4I41;2018;A - Moto;Não;41900;HONDA/CG 160 FAN
0000881970;GGG9C54;2018;A - Moto;Não;41900;HONDA/CG 160 FAN
0000940661;FFK9572;2017;A - Moto;Não;9636;YAMAHA/YBR150 FACTOR ED
0000940661;FXQ2789;2018;A - Moto;Não;2898;HONDA/CG 160 START
0000130801;GAH8882;2018;A - Moto;Não;2898;HONDA/CG 160 START
0000130801;GAH8883;2018;A - Moto;Não;2898;HONDA/CG 160 START
0000130801;GAH8885;2019;A - Moto;Não;2898;HONDA/CG 160 START
0000130801;GGB4210;2015;A - Moto;Não;19444;TRAXX/JL50Q-9
0026500122;FOV8419;2018;A - Moto;Não;2898;HONDA/CG 160 START
0026500122;GAC6398;2016;A - Moto;Não;2898;HONDA/CG 160 START
0026410122;FWE4I67;2021;A - Moto;Não;2898;HONDA/CG 160 START
0026410122;GCQ7805;2017;A - Moto;Não;2895;HONDA/CG 125I FAN
0000551795;FUQ4B98;2020;A - Moto;Não;2898;HONDA/CG 160 START
0000551795;GHA9D72;2020;A - Moto;Não;2898;HONDA/CG 160 START
0000072285;FNR3J57;2022;A - Moto;Não;2898;HONDA/CG 160 START
0000072285;FOV9H86;2021;A - Moto;Não;2898;HONDA/CG 160 START
0000280227;BZL3858;2019;A - Moto;Não;41900;HONDA/CG 160 FAN
0000280227;FUT9727;2017;A - Moto;Não;2898;HONDA/CG 160 START
0000040752;GAD9288;2016;A - Moto;Não;2886;HONDA/CG150 START
0000040752;GHE0659;2017;A - Moto;Não;2898;HONDA/CG 160 START
